,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,60514.0,72724.0,77.0,493.0,118.0,65.0,10.0,1.0,0.0,1.0,40.0,27.0,50.0,59612.0,69824.0,75.0,591.0,128.0,66.0,6.0,4.0,1.0,0.0,27.0,40.0,21.0,2900.0,2.0,902.0,-3.0,1.0,-1.0
1,1.0,63697.0,74623.0,77.0,589.0,193.0,78.0,9.0,2.0,0.0,0.0,38.0,25.0,50.0,57510.0,66363.0,72.0,632.0,142.0,66.0,7.0,3.0,2.0,0.0,25.0,38.0,32.0,8260.0,5.0,6187.0,-1.0,0.0,-2.0
2,1.0,70794.0,84330.0,80.0,633.0,274.0,49.0,8.0,4.0,0.0,2.0,39.0,43.0,40.0,65310.0,73736.0,78.0,579.0,142.0,134.0,5.0,1.0,1.0,0.0,43.0,39.0,72.0,10594.0,2.0,5484.0,3.0,2.0,-1.0
3,1.0,61012.0,74289.0,78.0,534.0,150.0,73.0,8.0,3.0,1.0,1.0,35.0,33.0,59.0,59987.0,65315.0,72.0,577.0,187.0,204.0,3.0,2.0,1.0,0.0,33.0,35.0,28.0,8974.0,6.0,1025.0,1.0,1.0,0.0
4,0.0,66533.0,84357.0,83.0,634.0,177.0,79.0,6.0,2.0,1.0,1.0,42.0,34.0,54.0,64618.0,74799.0,77.0,684.0,230.0,84.0,4.0,3.0,1.0,1.0,34.0,42.0,35.0,9558.0,6.0,1915.0,-1.0,0.0,0.0
5,0.0,63888.0,72095.0,76.0,470.0,131.0,38.0,6.0,1.0,1.0,1.0,47.0,53.0,45.0,64105.0,72219.0,78.0,455.0,101.0,682.0,4.0,2.0,0.0,0.0,53.0,47.0,61.0,-124.0,-2.0,-217.0,-1.0,1.0,1.0
6,0.0,54557.0,67646.0,74.0,609.0,165.0,54.0,4.0,2.0,0.0,0.0,24.0,21.0,17.0,52529.0,66428.0,73.0,575.0,171.0,50.0,3.0,3.0,1.0,0.0,21.0,24.0,24.0,1218.0,1.0,2028.0,-1.0,0.0,-1.0
7,1.0,66681.0,75025.0,77.0,507.0,240.0,99.0,9.0,4.0,1.0,1.0,43.0,32.0,47.0,53380.0,64852.0,72.0,529.0,80.0,142.0,0.0,0.0,0.0,0.0,32.0,43.0,39.0,10173.0,5.0,13301.0,4.0,1.0,1.0
8,0.0,56902.0,66168.0,72.0,653.0,222.0,115.0,6.0,3.0,1.0,1.0,18.0,36.0,22.0,61223.0,69977.0,75.0,617.0,145.0,678.0,4.0,2.0,1.0,0.0,36.0,18.0,65.0,-3809.0,-3.0,-4321.0,1.0,1.0,0.0
9,0.0,60398.0,67356.0,73.0,398.0,98.0,43.0,7.0,3.0,0.0,0.0,45.0,41.0,71.0,64537.0,70594.0,77.0,376.0,186.0,72.0,3.0,2.0,2.0,1.0,41.0,45.0,54.0,-3238.0,-4.0,-4139.0,1.0,-1.0,-2.0
