,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,40813.0,44801.0,58.0,443.0,64.0,29.0,3.0,0.0,1.0,0.0,23.0,29.0,17.0,43213.0,52350.0,65.0,454.0,128.0,65.0,1.0,2.0,0.0,0.0,29.0,23.0,18.0,-7549.0,-7.0,-2400.0,-2.0,0.0,1.0
1,0.0,33409.0,38706.0,54.0,371.0,62.0,34.0,2.0,0.0,0.0,0.0,16.0,16.0,17.0,38157.0,43182.0,58.0,413.0,94.0,38.0,4.0,3.0,1.0,0.0,16.0,16.0,10.0,-4476.0,-4.0,-4748.0,-3.0,0.0,-1.0
2,0.0,42275.0,45366.0,58.0,380.0,98.0,37.0,3.0,1.0,1.0,0.0,31.0,23.0,36.0,39943.0,44053.0,59.0,398.0,90.0,441.0,1.0,2.0,0.0,0.0,23.0,31.0,26.0,1313.0,-1.0,2332.0,-1.0,0.0,1.0
3,0.0,33345.0,37093.0,52.0,364.0,72.0,49.0,1.0,1.0,1.0,0.0,19.0,18.0,16.0,38678.0,44150.0,59.0,399.0,126.0,80.0,3.0,2.0,0.0,0.0,18.0,19.0,21.0,-7057.0,-7.0,-5333.0,-1.0,0.0,1.0
4,1.0,38763.0,41251.0,56.0,311.0,62.0,27.0,4.0,3.0,2.0,0.0,21.0,13.0,40.0,34476.0,38435.0,54.0,368.0,106.0,41.0,1.0,0.0,0.0,0.0,13.0,21.0,14.0,2816.0,2.0,4287.0,3.0,0.0,2.0
5,0.0,30120.0,31816.0,45.0,276.0,72.0,11.0,3.0,0.0,0.0,0.0,10.0,34.0,9.0,45336.0,49052.0,61.0,359.0,120.0,282.0,6.0,2.0,1.0,0.0,34.0,10.0,32.0,-17236.0,-16.0,-15216.0,-2.0,0.0,-1.0
6,0.0,40791.0,45304.0,59.0,396.0,121.0,38.0,3.0,2.0,0.0,0.0,27.0,17.0,31.0,36757.0,40686.0,56.0,374.0,104.0,35.0,2.0,1.0,2.0,0.0,17.0,27.0,20.0,4618.0,3.0,4034.0,1.0,0.0,-2.0
7,1.0,36939.0,43247.0,58.0,393.0,114.0,44.0,2.0,1.0,0.0,0.0,13.0,17.0,13.0,37949.0,43306.0,56.0,436.0,110.0,37.0,4.0,2.0,2.0,0.0,17.0,13.0,19.0,-59.0,2.0,-1010.0,-1.0,0.0,-2.0
8,1.0,38614.0,43465.0,58.0,425.0,148.0,31.0,2.0,2.0,0.0,0.0,18.0,29.0,13.0,44933.0,47075.0,61.0,406.0,120.0,67.0,4.0,1.0,1.0,0.0,29.0,18.0,44.0,-3610.0,-3.0,-6319.0,1.0,0.0,-1.0
9,1.0,33663.0,39439.0,55.0,345.0,88.0,36.0,2.0,2.0,1.0,0.0,14.0,20.0,24.0,41053.0,44688.0,59.0,439.0,119.0,118.0,2.0,1.0,1.0,0.0,20.0,14.0,15.0,-5249.0,-4.0,-7390.0,1.0,0.0,0.0
10,0.0,39366.0,45012.0,59.0,453.0,95.0,44.0,3.0,0.0,1.0,0.0,19.0,20.0,20.0,42161.0,48095.0,61.0,512.0,136.0,46.0,2.0,3.0,1.0,0.0,20.0,19.0,21.0,-3083.0,-2.0,-2795.0,-3.0,0.0,0.0
11,0.0,37564.0,43634.0,57.0,413.0,107.0,37.0,3.0,0.0,1.0,0.0,17.0,26.0,19.0,42719.0,48580.0,61.0,444.0,141.0,81.0,4.0,3.0,1.0,0.0,26.0,17.0,36.0,-4946.0,-4.0,-5155.0,-3.0,0.0,0.0
12,0.0,40499.0,43132.0,58.0,350.0,96.0,27.0,4.0,1.0,1.0,0.0,28.0,26.0,21.0,39373.0,43547.0,57.0,347.0,60.0,528.0,0.0,0.0,0.0,0.0,26.0,28.0,21.0,-415.0,1.0,1126.0,1.0,0.0,1.0
