,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,47184.0,51260.0,63.0,466.0,68.0,39.0,4.0,0.0,1.0,0.0,26.0,37.0,19.0,49690.0,59871.0,69.0,485.0,154.0,75.0,2.0,3.0,0.0,0.0,37.0,26.0,26.0,-8611.0,-6.0,-2506.0,-3.0,0.0,1.0
1,0.0,42368.0,48047.0,62.0,411.0,78.0,40.0,4.0,0.0,0.0,0.0,22.0,19.0,25.0,41658.0,46233.0,60.0,439.0,99.0,45.0,5.0,3.0,1.0,0.0,19.0,22.0,11.0,1814.0,2.0,710.0,-3.0,0.0,-1.0
2,0.0,47068.0,50642.0,62.0,408.0,102.0,43.0,3.0,1.0,1.0,0.0,33.0,31.0,37.0,47944.0,52573.0,65.0,448.0,118.0,451.0,3.0,3.0,0.0,0.0,31.0,33.0,39.0,-1931.0,-3.0,-876.0,-2.0,0.0,1.0
3,0.0,39323.0,43701.0,59.0,391.0,86.0,64.0,2.0,1.0,1.0,0.0,21.0,22.0,21.0,43100.0,49413.0,62.0,424.0,143.0,96.0,3.0,3.0,0.0,0.0,22.0,21.0,26.0,-5712.0,-3.0,-3777.0,-2.0,0.0,1.0
4,0.0,46280.0,52706.0,64.0,420.0,139.0,47.0,4.0,2.0,0.0,0.0,29.0,21.0,33.0,44777.0,49591.0,62.0,409.0,120.0,41.0,4.0,1.0,2.0,0.0,21.0,29.0,29.0,3115.0,2.0,1503.0,1.0,0.0,-2.0
5,1.0,41614.0,49499.0,62.0,452.0,126.0,53.0,3.0,1.0,0.0,0.0,20.0,18.0,22.0,41792.0,48026.0,62.0,474.0,126.0,44.0,5.0,3.0,2.0,0.0,18.0,20.0,20.0,1473.0,0.0,-178.0,-2.0,0.0,-2.0
6,1.0,50081.0,58426.0,69.0,472.0,196.0,35.0,4.0,2.0,0.0,1.0,23.0,30.0,18.0,48318.0,50930.0,63.0,450.0,128.0,86.0,5.0,1.0,1.0,0.0,30.0,23.0,46.0,7496.0,6.0,1763.0,1.0,1.0,-1.0
7,1.0,41829.0,48383.0,62.0,394.0,97.0,42.0,6.0,2.0,1.0,0.0,20.0,25.0,34.0,45783.0,49777.0,62.0,476.0,132.0,137.0,2.0,1.0,1.0,0.0,25.0,20.0,20.0,-1394.0,0.0,-3954.0,1.0,0.0,0.0
8,0.0,47073.0,54287.0,65.0,486.0,111.0,53.0,4.0,1.0,1.0,0.0,25.0,23.0,31.0,49869.0,58418.0,68.0,556.0,156.0,56.0,3.0,3.0,1.0,1.0,23.0,25.0,25.0,-4131.0,-3.0,-2796.0,-2.0,-1.0,0.0
9,0.0,46112.0,48503.0,60.0,373.0,108.0,27.0,5.0,1.0,1.0,0.0,33.0,35.0,26.0,46229.0,52033.0,62.0,385.0,60.0,551.0,1.0,1.0,0.0,0.0,35.0,33.0,34.0,-3530.0,-2.0,-117.0,0.0,0.0,1.0
10,0.0,42445.0,48691.0,62.0,396.0,108.0,34.0,6.0,2.0,2.0,0.0,22.0,33.0,24.0,48034.0,55879.0,66.0,429.0,102.0,84.0,1.0,2.0,0.0,0.0,33.0,22.0,44.0,-7188.0,-4.0,-5589.0,0.0,0.0,2.0
11,0.0,39828.0,49896.0,63.0,479.0,111.0,38.0,2.0,1.0,0.0,0.0,14.0,13.0,9.0,37150.0,47013.0,60.0,422.0,106.0,34.0,3.0,2.0,1.0,0.0,13.0,14.0,12.0,2883.0,3.0,2678.0,-1.0,0.0,-1.0
12,1.0,45762.0,51769.0,63.0,501.0,174.0,39.0,6.0,3.0,1.0,0.0,23.0,21.0,21.0,41664.0,50408.0,62.0,405.0,135.0,43.0,1.0,0.0,0.0,0.0,21.0,23.0,28.0,1361.0,1.0,4098.0,3.0,0.0,1.0
